
2026-09-22 05:26:25 INFO  [run_daily] ========================================
2026-09-22 05:26:26 INFO  [run_daily] KOSHVANI JOB STARTED
2026-09-22 05:26:26 INFO  [run_daily] execution_id=20260922-052625-18432a log=logs/daily-2026-09-22-052625.log
2026-09-22 05:26:26 INFO  [run_daily] host: Linux 5.15.178-android13-8-g8805f47e70a8-ab36 | Python 3.14.6 | git version 2.55.0
2026-09-22 05:26:26 INFO  [run_daily] repo: branch=main HEAD=f95f210 dir=/data/data/com.termux/files/home/koshvani-dashboard
2026-09-22 05:26:26 INFO  [run_daily] ========================================

2026-09-22 05:26:26 INFO  [run_daily] [1/6] Checking Git status...
?? logs/daily-2026-09-22-052625.log

2026-09-22 05:26:26 INFO  [run_daily] [2/6] Pulling latest code from GitHub...
2026-09-22 05:26:26 INFO  [run_daily] GIT pull --rebase: START
From https://github.com/abhi24me/koshvani-dashboard
 * branch            main       -> FETCH_HEAD
Already up to date.
2026-09-22 05:26:27 INFO  [run_daily] GIT pull --rebase: END exit_code=0 elapsed=1s
2026-09-22 05:26:27 INFO  [run_daily] Git pull successful.

2026-09-22 05:26:27 INFO  [run_daily] [3/6] Starting Koshvani scraper...
2026-09-22 05:26:28.888 INFO  [MainThread] ==================================================
2026-09-22 05:26:28.896 INFO  [MainThread] KOSHVANI CRAWLER START
2026-09-22 05:26:41.923 INFO  [worker_2] [03/24 2401001020129] HTTP GET scheme list (Extra_plnDept.aspx) END status=200 bytes=724167 elapsed=10.08s redirects=1 final=ExpHead.aspx
2026-09-22 05:26:42.993 INFO  [worker_1] [02/24 2401001020103] HTTP GET scheme list (Extra_plnDept.aspx) END status=200 bytes=724167 elapsed=10.96s redirects=1 final=ExpHead.aspx
2026-09-22 05:26:46.246 INFO  [worker_0] [01/24 2401000010500] HTTP GET scheme list (Extra_plnDept.aspx) END status=200 bytes=724167 elapsed=10.88s redirects=1 final=ExpHead.aspx
2026-09-22 05:26:47.846 INFO  [worker_2] [03/24 2401001020129] HTTP GET scheme report (Extra_plnDept.aspx) START
2026-09-22 05:26:51.075 INFO  [worker_1] [02/24 2401001020103] HTTP GET scheme report (Extra_plnDept.aspx) START
2026-09-22 05:26:52.423 INFO  [worker_2] [03/24 2401001020129] HTTP GET scheme report (Extra_plnDept.aspx) END status=200 bytes=161646 elapsed=4.55s redirects=1 final=ExpTreas.aspx
2026-09-22 05:26:52.880 INFO  [worker_0] [01/24 2401000010500] HTTP GET scheme report (Extra_plnDept.aspx) START
2026-09-22 05:26:53.056 INFO  [worker_3] [04/24 2401001030300] HTTP GET scheme report (Extra_plnDept.aspx) END status=200 bytes=346774 elapsed=12.15s redirects=1 final=ExpTreas.aspx
2026-09-22 05:26:53.729 INFO  [worker_2] [03/24 2401001020129] PARSE report table: columns=9 district_rows=3 fin_year=2026-2027 months={'prev_month': 'August', 'current_month': 'September'}
2026-09-22 05:26:53.737 INFO  [worker_2] [03/24 2401001020129] VALIDATE ok status=ok rows=3
2026-09-22 05:26:53.809 INFO  [worker_2] [03/24 2401001020129] FILE WRITE agri-011-2401001020129.json 1816 bytes 49 ms (status=ok, rows=3)
